name;tarantula;ochiai;dstar;faulty
org.joda.time.YearMonthDay.withChronologyRetainFields(Chronology) : YearMonthDay;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendMillisOfSecond(int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.CutoverField.getMaximumShortTextLength(Locale) : int;0.0;0.0;0.0;False
org.joda.time.PeriodType.yearDay() : PeriodType;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.Composite.printTo(StringBuffer,long,Chronology,int,DateTimeZone,Locale) : void;0.0;0.0;0.0;False
org.joda.time.base.AbstractDuration.isEqual(ReadableDuration) : boolean;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.ImpreciseCutoverField.getMaximumValue(long) : int;0.0;0.0;0.0;False
org.joda.time.DateMidnight.Property.addToCopy(long) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.chrono.BaseChronology.year() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.isLeapYear(int) : boolean;0.0;0.0;0.0;False
org.joda.time.LocalDate.fromCalendarFields(Calendar) : LocalDate;0.0;0.0;0.0;False
org.joda.time.DurationFieldType.minutes() : DurationFieldType;0.0;0.0;0.0;False
org.joda.time.Period.withMonths(int) : Period;0.0;0.0;0.0;False
org.joda.time.DateTime.yearOfCentury() : Property;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDurationField.getMillis(int,long) : long;0.0;0.0;0.0;False
org.joda.time.DateTime.DateTime(long,DateTimeZone);0.0;0.0;0.0;False
org.joda.time.Period.Period(Object,PeriodType);0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.FieldFormatter.getFieldType() : int;0.0;0.0;0.0;False
org.joda.time.base.BaseSingleFieldPeriod.getFieldType(int) : DurationFieldType;0.0;0.0;0.0;False
org.joda.time.Weeks.Weeks(int);0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendDayOfWeekShortText() : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.DateTimeZone.convertLocalToUTC(long,boolean,long) : long;0.0;0.0;0.0;False
org.joda.time.base.BasePeriod.BasePeriod(int,int,int,int,int,int,int,int,PeriodType);0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendYearOfCentury(int,int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendSignedDecimal(DateTimeFieldType,int,int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.IllegalFieldValueException.getIllegalValueAsString() : String;0.0;0.0;0.0;False
org.joda.time.Seconds.isGreaterThan(Seconds) : boolean;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendTimeZoneName() : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.field.SkipDateTimeField.get(long) : int;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.convertField(DateTimeField,HashMap<Object, Object>) : DateTimeField;0.0;0.0;0.0;False
org.joda.time.chrono.BasicChronology.<clinit>, line 75();0.0;0.0;0.0;False
org.joda.time.convert.CalendarConverter.getChronology(Object,DateTimeZone) : Chronology;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendFraction(DateTimeFieldType,int,int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.Property.getReadablePartial() : ReadablePartial;0.0;0.0;0.0;False
org.joda.time.YearMonth.getYear() : int;0.0;0.0;0.0;False
org.joda.time.convert.ConverterSet.copyInto(Converter[]) : void;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDurationField.getValue(long,long) : int;0.0;0.0;0.0;False
org.joda.time.base.AbstractDateTime.getSecondOfDay() : int;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.set(ReadablePartial,int,int[],String,Locale) : int[];0.0;0.0;0.0;False
org.joda.time.DateTimeZone.Stub.readObject(ObjectInputStream) : void;0.0;0.0;0.0;False
org.joda.time.base.BaseDateTime.BaseDateTime(DateTimeZone);0.0;0.0;0.0;False
org.joda.time.chrono.BuddhistChronology.toString() : String;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField.getMaximumValue(ReadablePartial,int[]) : int;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.Separator.printTo(Writer,ReadablePeriod,Locale) : void;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.plusHours(int) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.chrono.BuddhistChronology.getInstance() : BuddhistChronology;0.0;0.0;0.0;False
org.joda.time.Years.yearsBetween(ReadableInstant,ReadableInstant) : Years;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.tTime() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.TestAll.suite() : Test;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.basicWeekDateTime() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.Weeks.getWeeks() : int;0.0;0.0;0.0;False
org.joda.time.field.DividedDateTimeField.DividedDateTimeField(RemainderDateTimeField,DateTimeFieldType);0.0;0.0;0.0;False
org.joda.time.Minutes.toString() : String;0.0;0.0;0.0;False
org.joda.time.MutableInterval.MutableInterval(Object,Chronology);0.0;0.0;0.0;False
org.joda.time.tz.TestAll.suite() : Test;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.maximumParsedDigits(int) : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.isLeap(long) : boolean;0.0;0.0;0.0;False
org.joda.time.chrono.GJDayOfWeekDateTimeField.readResolve() : Object;0.0;0.0;0.0;False
org.joda.time.LocalTime.LocalTime(int,int,int,int);0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.appendSeparatorIfFieldsAfter(String) : PeriodFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.getMaximumValue(long) : int;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.withFieldAdded(DurationFieldType,int) : YearMonthDay;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.plusMinutes(int) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.DateTimeConstants.DateTimeConstants();0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.LimitDateTimeField(DateTimeField,DurationField,DurationField,DurationField);0.0;0.0;0.0;False
org.joda.time.MutableDateTime.parse(String,DateTimeFormatter) : MutableDateTime;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendFractionOfHour(int,int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormat.createFormatterForStyle(String) : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TwoDigitYear.parseInto(DateTimeParserBucket,String,int) : int;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.isLenient() : boolean;0.0;0.0;0.0;False
org.joda.time.Period.getSeconds() : int;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.toLocalDate() : LocalDate;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.Property.setCopy(String) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.field.MillisDurationField.getValue(long,long) : int;0.0;0.0;0.0;False
org.joda.time.TimeOfDay.plusMillis(int) : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.DateTime.Property.roundCeilingCopy() : DateTime;0.0;0.0;0.0;False
org.joda.time.Period.Period(long,long,PeriodType,Chronology);0.0;0.0;0.0;False
org.joda.time.LocalTime.Property.setCopy(int) : LocalTime;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedChronology(Chronology,DateTimeZone);0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.withUTC() : Chronology;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJYearField.roundFloor(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.GJEraDateTimeField.roundHalfFloor(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.BasicDayOfMonthDateTimeField.BasicDayOfMonthDateTimeField(BasicChronology,DurationField);0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.roundCeiling(long) : long;0.0;0.0;0.0;False
org.joda.time.DateTimeUtils.getInstantMillis(ReadableInstant) : long;0.0;0.0;0.0;False
org.joda.time.field.MillisDurationField.add(long,int) : long;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.toPrinter() : PeriodPrinter;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.CompositeAffix.scan(String,int) : int;0.0;0.0;0.0;False
org.joda.time.chrono.TestAll.suite() : Test;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJYearField.getMaximumValue() : int;0.0;0.0;0.0;False
org.joda.time.base.BaseInterval.BaseInterval(ReadableInstant,ReadableDuration);0.0;0.0;0.0;False
org.joda.time.base.BasePartial.setValue(int,int) : void;0.0;0.0;0.0;False
org.joda.time.base.BaseDateTime.setMillis(long) : void;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatter.checkPrinter() : void;0.0;0.0;0.0;False
org.joda.time.chrono.GJEraDateTimeField.getMaximumValue() : int;0.9982608695652173;0.35355339059327373;0.14285714285714285;False
org.joda.time.field.DividedDateTimeField.getRangeDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.Days.toStandardDuration() : Duration;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.forFields(Collection<DateTimeFieldType>,boolean,boolean) : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.chrono.GJLocaleSymbols.addNumerals(TreeMap<String, Integer>,int,int,Integer[]) : void;0.0;0.0;0.0;False
org.joda.time.LocalDate.LocalDate(Chronology);0.0;0.0;0.0;False
org.joda.time.DateTime.DateTime(int,int,int,int,int,int,int,Chronology);0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField.getDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.Fraction.printTo(StringBuffer,long,Chronology,int,DateTimeZone,Locale) : void;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.Property.roundFloor() : MutableDateTime;0.0;0.0;0.0;False
org.joda.time.field.BaseDurationField.getName() : String;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.add(long,int) : long;0.0;0.0;0.0;False
org.joda.time.DateTime.dayOfWeek() : Property;0.0;0.0;0.0;False
org.joda.time.convert.MockZeroNullIntegerConverter.getChronology(Object,DateTimeZone) : Chronology;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.append(DateTimeParser) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.getDifference(long,long) : int;0.0;0.0;0.0;False
org.joda.time.base.AbstractInstant.getZone() : DateTimeZone;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.writeTo(String,OutputStream) : void;0.0;0.0;0.0;False
org.joda.time.tz.ZoneInfoCompiler.Rule.formatName(String) : String;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.dateByOrdinal(DateTimeFormatterBuilder,Collection<DateTimeFieldType>,boolean,boolean) : boolean;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.add(DurationFieldType,int) : void;0.0;0.0;0.0;False
org.joda.time.Interval.Interval(ReadablePeriod,ReadableInstant);0.0;0.0;0.0;False
org.joda.time.base.AbstractInterval.getStart() : DateTime;0.0;0.0;0.0;False
org.joda.time.field.BaseDateTimeField.getAsShortText(ReadablePartial,Locale) : String;0.0;0.0;0.0;False
org.joda.time.convert.CalendarConverter.getChronology(Object,Chronology) : Chronology;0.0;0.0;0.0;False
org.joda.time.base.AbstractInterval.checkInterval(long,long) : void;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormat.fullTime() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.chrono.BasicSingleEraDateTimeField.set(long,int) : long;0.0;0.0;0.0;False
org.joda.time.base.AbstractPartial.getValues() : int[];0.0;0.0;0.0;False
org.joda.time.TestAllPackages.main(String[]) : void;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormat.wordBased(Locale) : PeriodFormatter;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.isLenient() : boolean;0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.getMaxYear() : int;0.0;0.0;0.0;False
org.joda.time.chrono.BaseChronology.hourOfDay() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDurationField.hashCode() : int;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.getMinimumValue(long) : int;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.FieldFormatter.calculatePrintedLength(ReadablePeriod,Locale) : int;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendDayOfWeek(int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone.previousTransition(long) : long;0.0;0.0;0.0;False
org.joda.time.Period.minusWeeks(int) : Period;0.0;0.0;0.0;False
org.joda.time.chrono.StrictChronology.convertField(DateTimeField) : DateTimeField;0.0;0.0;0.0;False
org.joda.time.LocalDate.getChronology() : Chronology;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJChronology.lastWeekday(int,int,int,int) : long;0.0;0.0;0.0;False
org.joda.time.PeriodType.yearMonthDayTime() : PeriodType;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatter.printTo(Appendable,ReadableInstant) : void;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.withFields(ReadablePartial) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.monthElement() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.getDaysInMonthMax(int) : int;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.add(ReadablePartial,int,int[],int) : int[];0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDurationField.getValueAsLong(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.BasicDayOfMonthDateTimeField.getMaximumValueForSet(long,int) : int;0.0;0.0;0.0;False
org.joda.time.DateMidnight.withMonthOfYear(int) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TimeZoneId.printTo(StringBuffer,ReadablePartial,Locale) : void;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJWeekOfWeekyearField.getMinimumValue() : int;0.0;0.0;0.0;False
org.joda.time.Period.Period(ReadableInstant,ReadableDuration,PeriodType);0.0;0.0;0.0;False
org.joda.time.Partial.Property.getField() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.Years.minus(Years) : Years;0.0;0.0;0.0;False
org.joda.time.base.BaseSingleFieldPeriod.getValue(int) : int;0.0;0.0;0.0;False
org.joda.time.DateMidnight.yearOfEra() : Property;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestAll.main(String[]) : void;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.Composite.Composite(List<Object>);0.0;0.0;0.0;False
org.joda.time.TimeOfDay.fromDateFields(Date) : TimeOfDay;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.hashCode() : int;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJDateTimeField.add(long,int) : long;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatter.withLocale(Locale) : PeriodFormatter;0.0;0.0;0.0;False
org.joda.time.chrono.AssembledChronology.secondOfDay() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.base.BaseInterval.BaseInterval(ReadableInstant,ReadableInstant);0.0;0.0;0.0;False
org.joda.time.base.BaseInterval.BaseInterval(long,long,Chronology);0.0;0.0;0.0;False
org.joda.time.base.BasePeriod.checkPeriodType(PeriodType) : PeriodType;0.0;0.0;0.0;False
org.joda.time.field.PreciseDurationField.getUnitMillis() : long;0.8738581992170509;0.04148699068225112;0.0017241379310344827;False
org.joda.time.format.ISODateTimeFormat.basicDateTimeNoMillis() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.chrono.GJYearOfEraDateTimeField.set(long,int) : long;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.time() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.toDate(TimeZone) : Date;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendWeekOfWeekyear(int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.getAsShortText(ReadablePartial,int,Locale) : String;0.0;0.0;0.0;False
org.joda.time.LocalTime.isSupported(DateTimeFieldType) : boolean;0.0;0.0;0.0;False
org.joda.time.Period.minusHours(int) : Period;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.property(DateTimeFieldType) : Property;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDurationField.toString() : String;0.0;0.0;0.0;False
org.joda.time.field.PreciseDurationField.getMillis(int,long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField.equals(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.Property.getField() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.chrono.BasicSingleEraDateTimeField.roundHalfEven(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.AssembledChronology.minuteOfDay() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatterBuilder.FieldFormatter.countFieldsToPrint(ReadablePeriod,int,Locale) : int;0.0;0.0;0.0;False
org.joda.time.Partial.withFieldAddWrapped(DurationFieldType,int) : Partial;0.0;0.0;0.0;False
org.joda.time.base.BaseDateTime.getChronology() : Chronology;0.0;0.0;0.0;False
org.joda.time.format.PeriodFormatter.printTo(StringBuffer,ReadablePeriod) : void;0.0;0.0;0.0;False
org.joda.time.format.FormatUtils.appendPaddedInteger(StringBuffer,long,int) : void;0.0;0.0;0.0;False
org.joda.time.base.BasePartial.getChronology() : Chronology;0.0;0.0;0.0;False
org.joda.time.chrono.BasicMonthOfYearDateTimeField.addWrapField(long,int) : long;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.TimeZoneName.estimatePrintedLength() : int;0.0;0.0;0.0;False
org.joda.time.Partial.Partial(DateTimeFieldType,int,Chronology);0.0;0.0;0.0;False
org.joda.time.tz.FixedDateTimeZone.equals(Object) : boolean;0.0;0.0;0.0;False
org.joda.time.DateTime.minusSeconds(int) : DateTime;0.0;0.0;0.0;False
org.joda.time.base.AbstractInstant.isBefore(ReadableInstant) : boolean;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.add(ReadableInterval) : void;0.0;0.0;0.0;False
org.joda.time.LocalDate.getWeekyear() : int;0.0;0.0;0.0;False
org.joda.time.field.BaseDateTimeField.isSupported() : boolean;0.0;0.0;0.0;False
org.joda.time.DateMidnight.dayOfWeek() : Property;0.0;0.0;0.0;False
org.joda.time.chrono.LenientChronology.hashCode() : int;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDurationField.compareTo(DurationField) : int;0.9985089463220675;0.3779644730092272;0.16666666666666666;True
org.joda.time.DateTimeZone.getOffset(ReadableInstant) : int;0.0;0.0;0.0;False
org.joda.time.MonthDay.size() : int;0.0;0.0;0.0;False
org.joda.time.chrono.ISOYearOfEraDateTimeField.get(long) : int;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.getDateTimeMillis(int,int,int,int,int,int,int) : long;0.0;0.0;0.0;False
org.joda.time.chrono.BasicChronology.getWeekOfWeekyear(long) : int;0.0;0.0;0.0;False
org.joda.time.field.OffsetDateTimeField.isLeap(long) : boolean;0.0;0.0;0.0;False
org.joda.time.field.BaseDurationField.getValueAsLong(long) : long;0.0;0.0;0.0;False
org.joda.time.chrono.BasicFixedMonthChronology.setYear(long,int) : long;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.getFieldTypes() : DateTimeFieldType[];0.0;0.0;0.0;False
org.joda.time.YearMonth.withPeriodAdded(ReadablePeriod,int) : YearMonth;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.hourMinuteSecondMillis() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.MonthDay.Property.get() : int;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.getMaximumTextLength(Locale) : int;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.minusMonths(int) : YearMonthDay;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField.getLeapAmount(long) : int;0.0;0.0;0.0;False
org.joda.time.convert.AbstractConverter.getChronology(Object,DateTimeZone) : Chronology;0.0;0.0;0.0;False
org.joda.time.base.BaseDuration.toPeriod(PeriodType,Chronology) : Period;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.withPeriodAdded(ReadablePeriod,int) : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.chrono.ISOYearOfEraDateTimeField.getRangeDurationField() : DurationField;0.0;0.0;0.0;False
org.joda.time.LocalTime.size() : int;0.0;0.0;0.0;False
org.joda.time.DateTimeComparator.getInstance() : DateTimeComparator;0.0;0.0;0.0;False
org.joda.time.chrono.IslamicChronology.LeapYearPatternType.LeapYearPatternType(int,int);0.0;0.0;0.0;False
org.joda.time.base.AbstractInterval.isAfter(ReadableInterval) : boolean;0.0;0.0;0.0;False
org.joda.time.Period.negated() : Period;0.0;0.0;0.0;False
org.joda.time.field.DividedDateTimeField.get(long) : int;0.0;0.0;0.0;False
org.joda.time.convert.ConverterManager.addIntervalConverter(IntervalConverter) : IntervalConverter;0.0;0.0;0.0;False
org.joda.time.DateMidnight.withDayOfMonth(int) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.chrono.ZonedChronology.ZonedDateTimeField.getMaximumValue() : int;0.0;0.0;0.0;False
org.joda.time.field.MillisDurationField.getValueAsLong(long) : long;0.0;0.0;0.0;False
org.joda.time.convert.ReadableIntervalConverter.setInto(ReadWritablePeriod,Object,Chronology) : void;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.time() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.field.UnsupportedDateTimeField.unsupported() : UnsupportedOperationException;0.0;0.0;0.0;False
org.joda.time.chrono.BasicYearDateTimeField.isLenient() : boolean;0.0;0.0;0.0;False
org.joda.time.field.FieldUtils.safeNegate(int) : int;0.0;0.0;0.0;False
org.joda.time.base.BasePartial.BasePartial();0.0;0.0;0.0;False
org.joda.time.field.FieldUtils.getWrappedValue(int,int,int,int) : int;0.0;0.0;0.0;False
org.joda.time.DateTimeFieldType.millisOfSecond() : DateTimeFieldType;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.Composite.estimateParsedLength() : int;0.0;0.0;0.0;False
org.joda.time.format.DateTimeParserBucket.DateTimeParserBucket(long,Chronology,Locale);0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestGJDayOfYearField.getMaximumValue() : int;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.Transition.Transition(long,String,int,int);0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatterBuilder.appendFixedSignedDecimal(DateTimeFieldType,int) : DateTimeFormatterBuilder;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.getField(int,Chronology) : DateTimeField;0.0;0.0;0.0;False
org.joda.time.YearMonthDay.toDateMidnight() : DateMidnight;0.0;0.0;0.0;False
org.joda.time.MutableDateTime.millisOfSecond() : Property;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDurationField.DelegatedDurationField(DurationField,DurationFieldType);0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.PrecalculatedZone.nextTransition(long) : long;0.0;0.0;0.0;False
org.joda.time.convert.ConverterSet.Entry.Entry(Class<?>,Converter);0.0;0.0;0.0;False
org.joda.time.field.ZeroIsMaxDateTimeField.roundHalfFloor(long) : long;0.0;0.0;0.0;False
org.joda.time.DateTimeFieldType.secondOfDay() : DateTimeFieldType;0.0;0.0;0.0;False
org.joda.time.LocalDate.toInterval(DateTimeZone) : Interval;0.0;0.0;0.0;False
org.joda.time.tz.DateTimeZoneBuilder.RuleSet.getStandardOffset() : int;0.0;0.0;0.0;False
org.joda.time.chrono.GJChronology.GJChronology(JulianChronology,GregorianChronology,Instant);0.0;0.0;0.0;False
org.joda.time.format.DateTimeParserBucket.compareReverse(DurationField,DurationField) : int;0.0;0.0;0.0;False
org.joda.time.IllegalInstantException.IllegalInstantException(long,String);0.0;0.0;0.0;False
org.joda.time.DateMidnight.withChronology(Chronology) : DateMidnight;0.0;0.0;0.0;False
org.joda.time.chrono.gj.TestJulianDayOfMonthField.TestJulianDayOfMonthField(TestJulianChronology);0.0;0.0;0.0;False
org.joda.time.DateMidnight.Property.roundHalfFloorCopy() : DateMidnight;0.0;0.0;0.0;False
org.joda.time.DurationFieldType.centuries() : DurationFieldType;0.0;0.0;0.0;False
org.joda.time.base.AbstractDateTime.getSecondOfMinute() : int;0.0;0.0;0.0;False
org.joda.time.base.AbstractDateTime.getMillisOfDay() : int;0.0;0.0;0.0;False
org.joda.time.field.MillisDurationField.getName() : String;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.Property.roundHalfCeilingCopy() : LocalDateTime;0.0;0.0;0.0;False
org.joda.time.field.ImpreciseDateTimeField.getDifference(long,long) : int;0.0;0.0;0.0;False
org.joda.time.LocalDate.toDateMidnight() : DateMidnight;0.0;0.0;0.0;False
org.joda.time.MutablePeriod.add(int,int,int,int,int,int,int,int) : void;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormat.StyleFormatter.parseInto(DateTimeParserBucket,String,int) : int;0.0;0.0;0.0;False
org.joda.time.format.ISODateTimeFormat.Constants.hourMinute() : DateTimeFormatter;0.0;0.0;0.0;False
org.joda.time.Period.Period(Object,PeriodType,Chronology);0.0;0.0;0.0;False
org.joda.time.LocalDate.size() : int;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.getWrappedField() : DateTimeField;0.0;0.0;0.0;False
org.joda.time.LocalDate.toDateTimeAtMidnight() : DateTime;0.0;0.0;0.0;False
org.joda.time.Partial.without(DateTimeFieldType) : Partial;0.0;0.0;0.0;False
org.joda.time.chrono.BasicChronology.getDateTimeMillis(int,int,int,int,int,int,int) : long;0.0;0.0;0.0;False
org.joda.time.field.BaseDateTimeField.isLeap(long) : boolean;0.0;0.0;0.0;False
org.joda.time.Months.dividedBy(int) : Months;0.0;0.0;0.0;False
org.joda.time.format.DateTimeFormatter.printTo(Writer,long) : void;0.0;0.0;0.0;False
org.joda.time.chrono.LimitChronology.LimitDateTimeField.addWrapField(long,int) : long;0.0;0.0;0.0;False
org.joda.time.DateTime.withMillis(long) : DateTime;0.0;0.0;0.0;False
org.joda.time.LocalDateTime.toDateTime(DateTimeZone) : DateTime;0.0;0.0;0.0;False
org.joda.time.Period.plusMinutes(int) : Period;0.0;0.0;0.0;False
org.joda.time.chrono.GJYearOfEraDateTimeField.add(long,int) : long;0.0;0.0;0.0;False
org.joda.time.field.DelegatedDateTimeField.getType() : DateTimeFieldType;0.0;0.0;0.0;False
org.joda.time.chrono.BaseChronology.days() : DurationField;0.0;0.0;0.0;False
org.joda.time.tz.ZoneInfoCompiler.Rule.toString() : String;0.0;0.0;0.0;False
